id,area,service_group,service_or_check,harmonization_disposition,pitch_202x_row_resolution,pitch_202x_owner_doc,pitch_202x_group_owner,pitch_202x_evidence_packet,pitch_202x_primary_command,pitch_202x_scope_note
HLA2025-OMT-SU-172,SOM/FOM service-usage requirements,Support services,10.36 Get Attribute Relevance Advisory Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-173,SOM/FOM service-usage requirements,Support services,10.37 Set Attribute Relevance Advisory Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-174,SOM/FOM service-usage requirements,Support services,10.38 Get Attribute Scope Advisory Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-175,SOM/FOM service-usage requirements,Support services,10.39 Set Attribute Scope Advisory Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-176,SOM/FOM service-usage requirements,Support services,10.40 Get Interaction Relevance Advisory Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-177,SOM/FOM service-usage requirements,Support services,10.41 Set Interaction Relevance Advisory Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-178,SOM/FOM service-usage requirements,Support services,10.42 Get Convey Region Designator Sets Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-179,SOM/FOM service-usage requirements,Support services,10.43 Set Convey Region Designator Sets Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-180,SOM/FOM service-usage requirements,Support services,10.44 Get Automatic Resign Directive,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-181,SOM/FOM service-usage requirements,Support services,10.45 Set Automatic Resign Directive,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-182,SOM/FOM service-usage requirements,Support services,10.46 Get  Reporting Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-183,SOM/FOM service-usage requirements,Support services,10.47 Set  Reporting Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-184,SOM/FOM service-usage requirements,Support services,10.48 Get Exception Reporting Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-185,SOM/FOM service-usage requirements,Support services,10.49 Set Exception Reporting Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-186,SOM/FOM service-usage requirements,Support services,10.50 Get Send  Reports To File Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-187,SOM/FOM service-usage requirements,Support services,10.51 Set Send  Reports To File Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-188,SOM/FOM service-usage requirements,Support services,10.52 Get Auto Provide Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-189,SOM/FOM service-usage requirements,Support services,10.53 Get Delay Subscription Evaluation Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-190,SOM/FOM service-usage requirements,Support services,10.54 Get Advisories Use Known Class Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-191,SOM/FOM service-usage requirements,Support services,10.55 Get Allow Relaxed DDM Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-192,SOM/FOM service-usage requirements,Support services,10.56 Get Non Regulated Grant Switch,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-193,SOM/FOM service-usage requirements,Support services,10.57 Evoke Callback,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-194,SOM/FOM service-usage requirements,Support services,10.58 Evoke Multiple Callbacks,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-195,SOM/FOM service-usage requirements,Support services,10.59 Enable Callbacks,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-SU-196,SOM/FOM service-usage requirements,Support services,10.60 Disable Callbacks,covered,mirrored-fi-cross-check-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row tracks SOM or FOM service usage, not a direct Pitch runtime surface. Any Pitch statement must come from the mirrored FI owner row, if any."
HLA2025-OMT-COMP-001,OMT component-level conformance,Array data type table,arrayDataType.name,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-002,OMT component-level conformance,Array data type table,arrayDataType.dataType,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-003,OMT component-level conformance,Array data type table,arrayDataType.cardinality,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-004,OMT component-level conformance,Array data type table,arrayDataType.encoding,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-005,OMT component-level conformance,Array data type table,arrayDataType.semantics,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-006,OMT component-level conformance,Array data type table,arrayDataType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-007,OMT component-level conformance,Array data type table,arrayDataTypesType.arrayData,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-008,OMT component-level conformance,Array data type table,arrayDataTypesType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-009,OMT component-level conformance,Attribute table,attributeType.name,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
