packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-MIM-PARAM-005,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAmodifyAttributeState` shall expose parameter `HLAattributeState` with datatype `HLAownership`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-006,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAsetServiceReporting` shall expose parameter `HLAreportingState` with datatype `HLAboolean`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-007,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAsetExceptionReporting` shall expose parameter `HLAreportingState` with datatype `HLAboolean`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-008,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAsetSwitches` shall expose parameter `HLAconveyRegionDesignatorSets` with datatype `HLAswitch`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-009,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAadjust.HLAsetSwitches` shall expose parameter `HLAconveyProducingFederate` with datatype `HLAswitch`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-010,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestObjectInstanceInformation` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-011,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLArequest.HLArequestFOMmoduleData` shall expose parameter `HLAFOMmoduleIndicator` with datatype `HLAindex`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-012,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassPublication` shall expose parameter `HLAnumberOfClasses` with datatype `HLAcount`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-013,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassPublication` shall expose parameter `HLAobjectClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-014,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassPublication` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-015,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportInteractionPublication` shall expose parameter `HLAinteractionClassList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-016,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassSubscription` shall expose parameter `HLAnumberOfClasses` with datatype `HLAcount`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-017,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassSubscription` shall expose parameter `HLAobjectClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-018,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassSubscription` shall expose parameter `HLAactive` with datatype `HLAboolean`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-019,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassSubscription` shall expose parameter `HLAmaxUpdateRate` with datatype `HLAupdateRateName`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-020,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectClassSubscription` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-021,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportInteractionSubscription` shall expose parameter `HLAinteractionClassList` with datatype `HLAinteractionSubList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-022,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportObjectInstancesThatCanBeDeleted` shall expose parameter `HLAobjectInstanceCounts` with datatype `HLAobjectClassBasedCounts`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
