packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-SUP-10_28-GETDIMENSIONHANDLESET-EXC-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.28,getDimensionHandleSet,EXC,SUP-GET_DIMENSION_HANDLE_SET,"The RTI shall raise the standard exceptions exposed by `getDimensionHandleSet` when the corresponding error conditions occur: InvalidRegion, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_28-GETDIMENSIONHANDLESET-MOM-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.28,getDimensionHandleSet,MOM,SUP-GET_DIMENSION_HANDLE_SET,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `getDimensionHandleSet` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_28-GETDIMENSIONHANDLESET-PRE-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.28,getDimensionHandleSet,PRE,SUP-GET_DIMENSION_HANDLE_SET,"The RTI shall validate all standard preconditions for `getDimensionHandleSet`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_28-GETDIMENSIONHANDLESET-SIG-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.28,getDimensionHandleSet,SIG,SUP-GET_DIMENSION_HANDLE_SET,The implementation shall expose `getDimensionHandleSet` overload 1 returning `DimensionHandleSet` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_28-GETDIMENSIONHANDLESET-SVC-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.28,getDimensionHandleSet,SVC,SUP-GET_DIMENSION_HANDLE_SET,The RTI shall provide the Get Dimension Handle Set service through the `getDimensionHandleSet` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_28-GETDIMENSIONHANDLESET-TEST-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.28,getDimensionHandleSet,TEST,SUP-GET_DIMENSION_HANDLE_SET,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `getDimensionHandleSet`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_29-GETRANGEBOUNDS-ARG-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.29,getRangeBounds,ARG,SUP-GET_RANGE_BOUNDS,The implementation shall accept and validate `getRangeBounds` overload 1 arguments: RegionHandle region; DimensionHandle dimension.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_29-GETRANGEBOUNDS-EFF-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.29,getRangeBounds,EFF,SUP-GET_RANGE_BOUNDS,The RTI shall get or set region range bounds without violating dimension upper-bound and region-ownership constraints.,state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_29-GETRANGEBOUNDS-EXC-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.29,getRangeBounds,EXC,SUP-GET_RANGE_BOUNDS,"The RTI shall raise the standard exceptions exposed by `getRangeBounds` when the corresponding error conditions occur: RegionDoesNotContainSpecifiedDimension, InvalidRegion, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_29-GETRANGEBOUNDS-MOM-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.29,getRangeBounds,MOM,SUP-GET_RANGE_BOUNDS,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `getRangeBounds` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_29-GETRANGEBOUNDS-PRE-001,HLA1516.1-SUP-10.14-001;HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.29,getRangeBounds,PRE,SUP-GET_RANGE_BOUNDS,"The RTI shall validate all standard preconditions for `getRangeBounds`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
