requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-FM-4_16-EXC-001,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall report the defined exception/failure condition when applicable: Timestamp has already passed (if optional timestamp argument supplied).,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_16-001,4.16.5 Exceptions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-EXC-002,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall report the defined exception/failure condition when applicable: Timestamp is invalid (if optional timestamp argument is supplied).,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-EXC-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_16-001,4.16.5 Exceptions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-EXC-003,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall report the defined exception/failure condition when applicable: Federate may not use the timestamp argument (if optional timestamp argument is supplied).,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-EXC-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_16-001,4.16.5 Exceptions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-EXC-004,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall report the defined exception/failure condition when applicable: Federate save in progress.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-EXC-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_16-001,4.16.5 Exceptions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-EXC-005,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall report the defined exception/failure condition when applicable: Federate restore in progress.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-EXC-005,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_16-001,4.16.5 Exceptions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-EXC-006,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-EXC-006,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_16-001,4.16.5 Exceptions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-EXC-007,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall report the defined exception/failure condition when applicable: Not connected.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-EXC-007,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_16-001,4.16.5 Exceptions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-EXC-008,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,Request Federation Save service shall report the defined exception/failure condition when applicable: RTI internal error.,shall,rti.federation_management.request_federation_save,unit + negative-path conformance test,TEST-FM-4_16-EXC-008,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_16-001,4.16.5 Exceptions,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_16-MOM-001,IEEE 1516.1-2010 (2010 edition),4.16,Federate Interface Specification,CAP-FM,FM-SAVE,The RTI shall update or make auditable the MOM-visible federation-management state associated with Request Federation Save.,shall,rti.federation_management.request_federation_save,MOM observer integration test,TEST-FM-4_16-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_16-001,4.16 MOM observability hook,Request Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_17-SVC-001,IEEE 1516.1-2010 (2010 edition),4.17,Federate Interface Specification,CAP-FM,FM-SAVE,RTI/federate interface shall provide Initiate Federate Save  service as a RTI-initiated callback in the Federation Management service group.,shall,rti.callbacks.federation_management.initiate_federate_save,API conformance + integration test,TEST-FM-4_17-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_17-001,4.17 service heading and overview,Initiate Federate Save,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_17-CB-001,IEEE 1516.1-2010 (2010 edition),4.17,Federate Interface Specification,CAP-FM,FM-SAVE,The FederateAmbassador shall expose a callback handler for Initiate Federate Save and the RTI shall invoke it only under the service's defined conditions.,shall,rti.callbacks.federation_management.initiate_federate_save,callback integration test,TEST-FM-4_17-CB-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,CB,HLA1516.1-FM-4_17-001,4.17 RTI-initiated service,Initiate Federate Save,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_17-ARG-001,IEEE 1516.1-2010 (2010 edition),4.17,Federate Interface Specification,CAP-FM,FM-SAVE,Initiate Federate Save  service shall accept and validate supplied argument: Federation save label.,shall,rti.callbacks.federation_management.initiate_federate_save,unit + negative-path conformance test,TEST-FM-4_17-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_17-001,4.17.1 Supplied arguments,Initiate Federate Save,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_17-ARG-002,IEEE 1516.1-2010 (2010 edition),4.17,Federate Interface Specification,CAP-FM,FM-SAVE,Initiate Federate Save  service shall accept and validate supplied argument: Optional timestamp.,shall,rti.callbacks.federation_management.initiate_federate_save,unit + negative-path conformance test,TEST-FM-4_17-ARG-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_17-001,4.17.1 Supplied arguments,Initiate Federate Save,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_17-PRE-001,IEEE 1516.1-2010 (2010 edition),4.17,Federate Interface Specification,CAP-FM,FM-SAVE,Initiate Federate Save  service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.callbacks.federation_management.initiate_federate_save,unit + negative-path conformance test,TEST-FM-4_17-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_17-001,4.17.3 Preconditions,Initiate Federate Save,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
