requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-FM-4_21-EXC-004,IEEE 1516.1-2010,4.21,Federate Interface Specification,CAP-FM,FM-SAVE,Abort Federation Save service shall report the defined exception/failure condition when applicable: RTI internal error.,shall,rti.federation_management.abort_federation_save,unit + negative-path conformance test,TEST-FM-4_21-EXC-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_21-001,4.21.5 Exceptions,Abort Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_21-MOM-001,IEEE 1516.1-2010,4.21,Federate Interface Specification,CAP-FM,FM-SAVE,The RTI shall update or make auditable the MOM-visible federation-management state associated with Abort Federation Save.,shall,rti.federation_management.abort_federation_save,MOM observer integration test,TEST-FM-4_21-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_21-001,4.21 MOM observability hook,Abort Federation Save,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-SVC-001,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,RTI/federate interface shall provide Query Federation Save Status service as a federate-initiated service in the Federation Management service group.,shall,rti.federation_management.query_federation_save_status,API conformance + integration test,TEST-FM-4_22-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_22-001,4.22 service heading and overview,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-PRE-001,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,Query Federation Save Status service shall enforce this precondition before successful completion: The federate is connected to the RTI.,shall,rti.federation_management.query_federation_save_status,unit + negative-path conformance test,TEST-FM-4_22-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_22-001,4.22.3 Preconditions,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-PRE-002,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,Query Federation Save Status service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.federation_management.query_federation_save_status,unit + negative-path conformance test,TEST-FM-4_22-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_22-001,4.22.3 Preconditions,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-PRE-003,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,Query Federation Save Status service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.federation_management.query_federation_save_status,unit + negative-path conformance test,TEST-FM-4_22-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_22-001,4.22.3 Preconditions,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-PRE-004,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,Query Federation Save Status service shall enforce this precondition before successful completion: Federate restore not in progress.,shall,rti.federation_management.query_federation_save_status,unit + negative-path conformance test,TEST-FM-4_22-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_22-001,4.22.3 Preconditions,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-EFF-001,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,"On successful Query Federation Save Status service, the RTI shall establish this postcondition: The request for a federation save status has been received by the RTI.",shall,rti.federation_management.query_federation_save_status,state-machine integration test,TEST-FM-4_22-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_22-001,4.22.4 Postconditions,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-EXC-001,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,Query Federation Save Status service shall report the defined exception/failure condition when applicable: Federate restore in progress.,shall,rti.federation_management.query_federation_save_status,unit + negative-path conformance test,TEST-FM-4_22-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_22-001,4.22.5 Exceptions,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-EXC-002,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,Query Federation Save Status service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,shall,rti.federation_management.query_federation_save_status,unit + negative-path conformance test,TEST-FM-4_22-EXC-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_22-001,4.22.5 Exceptions,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-EXC-003,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,Query Federation Save Status service shall report the defined exception/failure condition when applicable: Not connected.,shall,rti.federation_management.query_federation_save_status,unit + negative-path conformance test,TEST-FM-4_22-EXC-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_22-001,4.22.5 Exceptions,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-EXC-004,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,Query Federation Save Status service shall report the defined exception/failure condition when applicable: RTI internal error.,shall,rti.federation_management.query_federation_save_status,unit + negative-path conformance test,TEST-FM-4_22-EXC-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_22-001,4.22.5 Exceptions,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_22-MOM-001,IEEE 1516.1-2010,4.22,Federate Interface Specification,CAP-FM,FM-SAVE,The RTI shall update or make auditable the MOM-visible federation-management state associated with Query Federation Save Status.,shall,rti.federation_management.query_federation_save_status,MOM observer integration test,TEST-FM-4_22-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_22-001,4.22 MOM observability hook,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-SVC-001,IEEE 1516.1-2010,4.23,Federate Interface Specification,CAP-FM,FM-SAVE,RTI/federate interface shall provide Federation Save Status Response  service as a RTI-initiated callback in the Federation Management service group.,shall,rti.callbacks.federation_management.federation_save_status_response,API conformance + integration test,TEST-FM-4_23-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_23-001,4.23 service heading and overview,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-CB-001,IEEE 1516.1-2010,4.23,Federate Interface Specification,CAP-FM,FM-SAVE,The FederateAmbassador shall expose a callback handler for Federation Save Status Response and the RTI shall invoke it only under the service's defined conditions.,shall,rti.callbacks.federation_management.federation_save_status_response,callback integration test,TEST-FM-4_23-CB-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,CB,HLA1516.1-FM-4_23-001,4.23 RTI-initiated service,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
