test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-FM-4_18-PRE-006-NATIVE,HLA1516.1-FM-4_18-PRE-006,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_18-PRE-006: Federate Save Begun service shall enforce this precondition before successful completion: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-PRE-006-GRPC,HLA1516.1-FM-4_18-PRE-006,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_18-PRE-006: Federate Save Begun service shall enforce this precondition before successful completion: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-PRE-006-REST,HLA1516.1-FM-4_18-PRE-006,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_18-PRE-006: Federate Save Begun service shall enforce this precondition before successful completion: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EFF-001-NATIVE,HLA1516.1-FM-4_18-EFF-001,CAP-FM,FM-SAVE,state-machine integration,native,planned,"Verify HLA1516.1-FM-4_18-EFF-001: On successful Federate Save Begun service, the RTI shall establish this postcondition: The RTI has been informed that the joined federate has begun saving its state.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EFF-001-GRPC,HLA1516.1-FM-4_18-EFF-001,CAP-FM,FM-SAVE,state-machine integration,grpc,planned,"Verify HLA1516.1-FM-4_18-EFF-001: On successful Federate Save Begun service, the RTI shall establish this postcondition: The RTI has been informed that the joined federate has begun saving its state.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EFF-001-REST,HLA1516.1-FM-4_18-EFF-001,CAP-FM,FM-SAVE,state-machine integration,rest,planned,"Verify HLA1516.1-FM-4_18-EFF-001: On successful Federate Save Begun service, the RTI shall establish this postcondition: The RTI has been informed that the joined federate has begun saving its state.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-001-NATIVE,HLA1516.1-FM-4_18-EXC-001,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_18-EXC-001: Federate Save Begun service shall report the defined exception/failure condition when applicable: Save not initiated.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-001-GRPC,HLA1516.1-FM-4_18-EXC-001,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_18-EXC-001: Federate Save Begun service shall report the defined exception/failure condition when applicable: Save not initiated.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-001-REST,HLA1516.1-FM-4_18-EXC-001,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_18-EXC-001: Federate Save Begun service shall report the defined exception/failure condition when applicable: Save not initiated.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-002-NATIVE,HLA1516.1-FM-4_18-EXC-002,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_18-EXC-002: Federate Save Begun service shall report the defined exception/failure condition when applicable: Federate restore in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-002-GRPC,HLA1516.1-FM-4_18-EXC-002,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_18-EXC-002: Federate Save Begun service shall report the defined exception/failure condition when applicable: Federate restore in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-002-REST,HLA1516.1-FM-4_18-EXC-002,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_18-EXC-002: Federate Save Begun service shall report the defined exception/failure condition when applicable: Federate restore in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-003-NATIVE,HLA1516.1-FM-4_18-EXC-003,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_18-EXC-003: Federate Save Begun service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-003-GRPC,HLA1516.1-FM-4_18-EXC-003,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_18-EXC-003: Federate Save Begun service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-003-REST,HLA1516.1-FM-4_18-EXC-003,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_18-EXC-003: Federate Save Begun service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-004-NATIVE,HLA1516.1-FM-4_18-EXC-004,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_18-EXC-004: Federate Save Begun service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-004-GRPC,HLA1516.1-FM-4_18-EXC-004,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_18-EXC-004: Federate Save Begun service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-004-REST,HLA1516.1-FM-4_18-EXC-004,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_18-EXC-004: Federate Save Begun service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-005-NATIVE,HLA1516.1-FM-4_18-EXC-005,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_18-EXC-005: Federate Save Begun service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-005-GRPC,HLA1516.1-FM-4_18-EXC-005,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_18-EXC-005: Federate Save Begun service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_18-EXC-005-REST,HLA1516.1-FM-4_18-EXC-005,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_18-EXC-005: Federate Save Begun service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-SVC-001-NATIVE,HLA1516.1-FM-4_19-SVC-001,CAP-FM,FM-SAVE,API conformance,native,planned,Verify HLA1516.1-FM-4_19-SVC-001: RTI/federate interface shall provide Federate Save Complete service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-SVC-001-GRPC,HLA1516.1-FM-4_19-SVC-001,CAP-FM,FM-SAVE,API conformance,grpc,planned,Verify HLA1516.1-FM-4_19-SVC-001: RTI/federate interface shall provide Federate Save Complete service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-SVC-001-REST,HLA1516.1-FM-4_19-SVC-001,CAP-FM,FM-SAVE,API conformance,rest,planned,Verify HLA1516.1-FM-4_19-SVC-001: RTI/federate interface shall provide Federate Save Complete service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-ARG-001-NATIVE,HLA1516.1-FM-4_19-ARG-001,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_19-ARG-001: Federate Save Complete service shall accept and validate supplied argument: Federate save-success indicator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-001-NATIVE,HLA1516.1-FM-4_19-PRE-001,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_19-PRE-001: Federate Save Complete service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-001-GRPC,HLA1516.1-FM-4_19-PRE-001,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_19-PRE-001: Federate Save Complete service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-001-REST,HLA1516.1-FM-4_19-PRE-001,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_19-PRE-001: Federate Save Complete service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-002-NATIVE,HLA1516.1-FM-4_19-PRE-002,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_19-PRE-002: Federate Save Complete service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-002-GRPC,HLA1516.1-FM-4_19-PRE-002,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_19-PRE-002: Federate Save Complete service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-002-REST,HLA1516.1-FM-4_19-PRE-002,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_19-PRE-002: Federate Save Complete service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-003-NATIVE,HLA1516.1-FM-4_19-PRE-003,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_19-PRE-003: Federate Save Complete service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-003-GRPC,HLA1516.1-FM-4_19-PRE-003,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_19-PRE-003: Federate Save Complete service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-003-REST,HLA1516.1-FM-4_19-PRE-003,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_19-PRE-003: Federate Save Complete service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-004-NATIVE,HLA1516.1-FM-4_19-PRE-004,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_19-PRE-004: Federate Save Complete service shall enforce this precondition before successful completion: The joined federate has invoked the Federate Save Begun service for this save.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-004-GRPC,HLA1516.1-FM-4_19-PRE-004,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_19-PRE-004: Federate Save Complete service shall enforce this precondition before successful completion: The joined federate has invoked the Federate Save Begun service for this save.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-004-REST,HLA1516.1-FM-4_19-PRE-004,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_19-PRE-004: Federate Save Complete service shall enforce this precondition before successful completion: The joined federate has invoked the Federate Save Begun service for this save.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-005-NATIVE,HLA1516.1-FM-4_19-PRE-005,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_19-PRE-005: Federate Save Complete service shall enforce this precondition before successful completion: The joined federate has completed the attempt to save its state.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-005-GRPC,HLA1516.1-FM-4_19-PRE-005,CAP-FM,FM-SAVE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_19-PRE-005: Federate Save Complete service shall enforce this precondition before successful completion: The joined federate has completed the attempt to save its state.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-005-REST,HLA1516.1-FM-4_19-PRE-005,CAP-FM,FM-SAVE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_19-PRE-005: Federate Save Complete service shall enforce this precondition before successful completion: The joined federate has completed the attempt to save its state.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_19-PRE-006-NATIVE,HLA1516.1-FM-4_19-PRE-006,CAP-FM,FM-SAVE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_19-PRE-006: Federate Save Complete service shall enforce this precondition before successful completion: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
