test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-HLA1516_1-OM-6_19-RTIAPI-001-MOM-REST,HLA1516.1-OM-6_19-RTIAPI-001-MOM,CAP-OM,OM-requestAttributeValueUpdate,MOM observer integration,rest,planned,"Verify HLA1516.1-OM-6_19-RTIAPI-001-MOM: When MOM service reporting is enabled, invocation of `requestAttributeValueUpdate` shall be eligible for standard MOM service invocation reporting.",
TEST-HLA1516_1-OM-6_19-RTIAPI-002-NATIVE,HLA1516.1-OM-6_19-RTIAPI-002,CAP-OM,OM-requestAttributeValueUpdate,api conformance,native,planned,Verify HLA1516.1-OM-6_19-RTIAPI-002: RTI shall expose RTIambassador method `requestAttributeValueUpdate` for the Request Attribute Value Update service.,"Signature: void requestAttributeValueUpdate(ObjectClassHandle theClass, AttributeHandleSet theAttributes, byte[] userSuppliedTag) throws AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_19-RTIAPI-002-GRPC,HLA1516.1-OM-6_19-RTIAPI-002,CAP-OM,OM-requestAttributeValueUpdate,api conformance,grpc,planned,Verify HLA1516.1-OM-6_19-RTIAPI-002: RTI shall expose RTIambassador method `requestAttributeValueUpdate` for the Request Attribute Value Update service.,"Signature: void requestAttributeValueUpdate(ObjectClassHandle theClass, AttributeHandleSet theAttributes, byte[] userSuppliedTag) throws AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_19-RTIAPI-002-REST,HLA1516.1-OM-6_19-RTIAPI-002,CAP-OM,OM-requestAttributeValueUpdate,api conformance,rest,planned,Verify HLA1516.1-OM-6_19-RTIAPI-002: RTI shall expose RTIambassador method `requestAttributeValueUpdate` for the Request Attribute Value Update service.,"Signature: void requestAttributeValueUpdate(ObjectClassHandle theClass, AttributeHandleSet theAttributes, byte[] userSuppliedTag) throws AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_19-RTIAPI-002-SIG-NATIVE,HLA1516.1-OM-6_19-RTIAPI-002-SIG,CAP-OM,OM-requestAttributeValueUpdate,api conformance,native,planned,Verify HLA1516.1-OM-6_19-RTIAPI-002-SIG: `requestAttributeValueUpdate` shall use return type `void` and supplied arguments: ObjectClassHandle theClass; AttributeHandleSet theAttributes; byte[] userSuppliedTag.,"void requestAttributeValueUpdate(ObjectClassHandle theClass, AttributeHandleSet theAttributes, byte[] userSuppliedTag) throws AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_19-RTIAPI-002-SIG-GRPC,HLA1516.1-OM-6_19-RTIAPI-002-SIG,CAP-OM,OM-requestAttributeValueUpdate,api conformance,grpc,planned,Verify HLA1516.1-OM-6_19-RTIAPI-002-SIG: `requestAttributeValueUpdate` shall use return type `void` and supplied arguments: ObjectClassHandle theClass; AttributeHandleSet theAttributes; byte[] userSuppliedTag.,"void requestAttributeValueUpdate(ObjectClassHandle theClass, AttributeHandleSet theAttributes, byte[] userSuppliedTag) throws AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_19-RTIAPI-002-SIG-REST,HLA1516.1-OM-6_19-RTIAPI-002-SIG,CAP-OM,OM-requestAttributeValueUpdate,api conformance,rest,planned,Verify HLA1516.1-OM-6_19-RTIAPI-002-SIG: `requestAttributeValueUpdate` shall use return type `void` and supplied arguments: ObjectClassHandle theClass; AttributeHandleSet theAttributes; byte[] userSuppliedTag.,"void requestAttributeValueUpdate(ObjectClassHandle theClass, AttributeHandleSet theAttributes, byte[] userSuppliedTag) throws AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_19-RTIAPI-002-EXC-NATIVE,HLA1516.1-OM-6_19-RTIAPI-002-EXC,CAP-OM,OM-requestAttributeValueUpdate,api conformance,native,planned,Verify HLA1516.1-OM-6_19-RTIAPI-002-EXC: `requestAttributeValueUpdate` shall define and surface applicable exception conditions: AttributeNotDefined; ObjectClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternal,
TEST-HLA1516_1-OM-6_19-RTIAPI-002-EXC-GRPC,HLA1516.1-OM-6_19-RTIAPI-002-EXC,CAP-OM,OM-requestAttributeValueUpdate,api conformance,grpc,planned,Verify HLA1516.1-OM-6_19-RTIAPI-002-EXC: `requestAttributeValueUpdate` shall define and surface applicable exception conditions: AttributeNotDefined; ObjectClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternal,
TEST-HLA1516_1-OM-6_19-RTIAPI-002-EXC-REST,HLA1516.1-OM-6_19-RTIAPI-002-EXC,CAP-OM,OM-requestAttributeValueUpdate,api conformance,rest,planned,Verify HLA1516.1-OM-6_19-RTIAPI-002-EXC: `requestAttributeValueUpdate` shall define and surface applicable exception conditions: AttributeNotDefined; ObjectClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternal,
TEST-HLA1516_1-OM-6_19-RTIAPI-002-EFF-NATIVE,HLA1516.1-OM-6_19-RTIAPI-002-EFF,CAP-OM,OM-requestAttributeValueUpdate,state/effect integration test,native,planned,"Verify HLA1516.1-OM-6_19-RTIAPI-002-EFF: `requestAttributeValueUpdate` shall apply the state, routing, advisory, or lifecycle effects specified for the Request Attribute Value Update service.",
TEST-HLA1516_1-OM-6_19-RTIAPI-002-EFF-GRPC,HLA1516.1-OM-6_19-RTIAPI-002-EFF,CAP-OM,OM-requestAttributeValueUpdate,state/effect integration test,grpc,planned,"Verify HLA1516.1-OM-6_19-RTIAPI-002-EFF: `requestAttributeValueUpdate` shall apply the state, routing, advisory, or lifecycle effects specified for the Request Attribute Value Update service.",
TEST-HLA1516_1-OM-6_19-RTIAPI-002-EFF-REST,HLA1516.1-OM-6_19-RTIAPI-002-EFF,CAP-OM,OM-requestAttributeValueUpdate,state/effect integration test,rest,planned,"Verify HLA1516.1-OM-6_19-RTIAPI-002-EFF: `requestAttributeValueUpdate` shall apply the state, routing, advisory, or lifecycle effects specified for the Request Attribute Value Update service.",
TEST-HLA1516_1-OM-6_19-RTIAPI-002-MOM-NATIVE,HLA1516.1-OM-6_19-RTIAPI-002-MOM,CAP-OM,OM-requestAttributeValueUpdate,MOM observer integration,native,planned,"Verify HLA1516.1-OM-6_19-RTIAPI-002-MOM: When MOM service reporting is enabled, invocation of `requestAttributeValueUpdate` shall be eligible for standard MOM service invocation reporting.",
TEST-HLA1516_1-OM-6_19-RTIAPI-002-MOM-GRPC,HLA1516.1-OM-6_19-RTIAPI-002-MOM,CAP-OM,OM-requestAttributeValueUpdate,MOM observer integration,grpc,planned,"Verify HLA1516.1-OM-6_19-RTIAPI-002-MOM: When MOM service reporting is enabled, invocation of `requestAttributeValueUpdate` shall be eligible for standard MOM service invocation reporting.",
TEST-HLA1516_1-OM-6_19-RTIAPI-002-MOM-REST,HLA1516.1-OM-6_19-RTIAPI-002-MOM,CAP-OM,OM-requestAttributeValueUpdate,MOM observer integration,rest,planned,"Verify HLA1516.1-OM-6_19-RTIAPI-002-MOM: When MOM service reporting is enabled, invocation of `requestAttributeValueUpdate` shall be eligible for standard MOM service invocation reporting.",
TEST-HLA1516_1-OM-6_23-RTIAPI-001-NATIVE,HLA1516.1-OM-6_23-RTIAPI-001,CAP-OM,OM-requestAttributeTransportationTypeChange,api conformance,native,planned,Verify HLA1516.1-OM-6_23-RTIAPI-001: RTI shall expose RTIambassador method `requestAttributeTransportationTypeChange` for the Request Attribute Transportation Type Change service.,"Signature: void requestAttributeTransportationTypeChange(ObjectInstanceHandle theObject, AttributeHandleSet theAttributes, TransportationTypeHandle theType) throws AttributeAlreadyBeingChanged, AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, InvalidTransportationType, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_23-RTIAPI-001-GRPC,HLA1516.1-OM-6_23-RTIAPI-001,CAP-OM,OM-requestAttributeTransportationTypeChange,api conformance,grpc,planned,Verify HLA1516.1-OM-6_23-RTIAPI-001: RTI shall expose RTIambassador method `requestAttributeTransportationTypeChange` for the Request Attribute Transportation Type Change service.,"Signature: void requestAttributeTransportationTypeChange(ObjectInstanceHandle theObject, AttributeHandleSet theAttributes, TransportationTypeHandle theType) throws AttributeAlreadyBeingChanged, AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, InvalidTransportationType, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_23-RTIAPI-001-REST,HLA1516.1-OM-6_23-RTIAPI-001,CAP-OM,OM-requestAttributeTransportationTypeChange,api conformance,rest,planned,Verify HLA1516.1-OM-6_23-RTIAPI-001: RTI shall expose RTIambassador method `requestAttributeTransportationTypeChange` for the Request Attribute Transportation Type Change service.,"Signature: void requestAttributeTransportationTypeChange(ObjectInstanceHandle theObject, AttributeHandleSet theAttributes, TransportationTypeHandle theType) throws AttributeAlreadyBeingChanged, AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, InvalidTransportationType, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_23-RTIAPI-001-SIG-NATIVE,HLA1516.1-OM-6_23-RTIAPI-001-SIG,CAP-OM,OM-requestAttributeTransportationTypeChange,api conformance,native,planned,Verify HLA1516.1-OM-6_23-RTIAPI-001-SIG: `requestAttributeTransportationTypeChange` shall use return type `void` and supplied arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes; TransportationTypeHandle theType.,"void requestAttributeTransportationTypeChange(ObjectInstanceHandle theObject, AttributeHandleSet theAttributes, TransportationTypeHandle theType) throws AttributeAlreadyBeingChanged, AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, InvalidTransportationType, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_23-RTIAPI-001-SIG-GRPC,HLA1516.1-OM-6_23-RTIAPI-001-SIG,CAP-OM,OM-requestAttributeTransportationTypeChange,api conformance,grpc,planned,Verify HLA1516.1-OM-6_23-RTIAPI-001-SIG: `requestAttributeTransportationTypeChange` shall use return type `void` and supplied arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes; TransportationTypeHandle theType.,"void requestAttributeTransportationTypeChange(ObjectInstanceHandle theObject, AttributeHandleSet theAttributes, TransportationTypeHandle theType) throws AttributeAlreadyBeingChanged, AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, InvalidTransportationType, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_23-RTIAPI-001-SIG-REST,HLA1516.1-OM-6_23-RTIAPI-001-SIG,CAP-OM,OM-requestAttributeTransportationTypeChange,api conformance,rest,planned,Verify HLA1516.1-OM-6_23-RTIAPI-001-SIG: `requestAttributeTransportationTypeChange` shall use return type `void` and supplied arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes; TransportationTypeHandle theType.,"void requestAttributeTransportationTypeChange(ObjectInstanceHandle theObject, AttributeHandleSet theAttributes, TransportationTypeHandle theType) throws AttributeAlreadyBeingChanged, AttributeNotOwned, AttributeNotDefined, ObjectInstanceNotKnown, InvalidTransportationType, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_23-RTIAPI-001-EXC-NATIVE,HLA1516.1-OM-6_23-RTIAPI-001-EXC,CAP-OM,OM-requestAttributeTransportationTypeChange,api conformance,native,planned,Verify HLA1516.1-OM-6_23-RTIAPI-001-EXC: `requestAttributeTransportationTypeChange` shall define and surface applicable exception conditions: AttributeAlreadyBeingChanged; AttributeNotOwned; AttributeNotDefined; ObjectInstanceNotKnown; InvalidTransportationType,
TEST-HLA1516_1-OM-6_23-RTIAPI-001-EXC-GRPC,HLA1516.1-OM-6_23-RTIAPI-001-EXC,CAP-OM,OM-requestAttributeTransportationTypeChange,api conformance,grpc,planned,Verify HLA1516.1-OM-6_23-RTIAPI-001-EXC: `requestAttributeTransportationTypeChange` shall define and surface applicable exception conditions: AttributeAlreadyBeingChanged; AttributeNotOwned; AttributeNotDefined; ObjectInstanceNotKnown; InvalidTransportationType,
TEST-HLA1516_1-OM-6_23-RTIAPI-001-EXC-REST,HLA1516.1-OM-6_23-RTIAPI-001-EXC,CAP-OM,OM-requestAttributeTransportationTypeChange,api conformance,rest,planned,Verify HLA1516.1-OM-6_23-RTIAPI-001-EXC: `requestAttributeTransportationTypeChange` shall define and surface applicable exception conditions: AttributeAlreadyBeingChanged; AttributeNotOwned; AttributeNotDefined; ObjectInstanceNotKnown; InvalidTransportationType,
TEST-HLA1516_1-OM-6_23-RTIAPI-001-EFF-NATIVE,HLA1516.1-OM-6_23-RTIAPI-001-EFF,CAP-OM,OM-requestAttributeTransportationTypeChange,state/effect integration test,native,planned,"Verify HLA1516.1-OM-6_23-RTIAPI-001-EFF: `requestAttributeTransportationTypeChange` shall apply the state, routing, advisory, or lifecycle effects specified for the Request Attribute Transportation Type Change service.",
TEST-HLA1516_1-OM-6_23-RTIAPI-001-EFF-GRPC,HLA1516.1-OM-6_23-RTIAPI-001-EFF,CAP-OM,OM-requestAttributeTransportationTypeChange,state/effect integration test,grpc,planned,"Verify HLA1516.1-OM-6_23-RTIAPI-001-EFF: `requestAttributeTransportationTypeChange` shall apply the state, routing, advisory, or lifecycle effects specified for the Request Attribute Transportation Type Change service.",
TEST-HLA1516_1-OM-6_23-RTIAPI-001-EFF-REST,HLA1516.1-OM-6_23-RTIAPI-001-EFF,CAP-OM,OM-requestAttributeTransportationTypeChange,state/effect integration test,rest,planned,"Verify HLA1516.1-OM-6_23-RTIAPI-001-EFF: `requestAttributeTransportationTypeChange` shall apply the state, routing, advisory, or lifecycle effects specified for the Request Attribute Transportation Type Change service.",
TEST-HLA1516_1-OM-6_23-RTIAPI-001-MOM-NATIVE,HLA1516.1-OM-6_23-RTIAPI-001-MOM,CAP-OM,OM-requestAttributeTransportationTypeChange,MOM observer integration,native,planned,"Verify HLA1516.1-OM-6_23-RTIAPI-001-MOM: When MOM service reporting is enabled, invocation of `requestAttributeTransportationTypeChange` shall be eligible for standard MOM service invocation reporting.",
TEST-HLA1516_1-OM-6_23-RTIAPI-001-MOM-GRPC,HLA1516.1-OM-6_23-RTIAPI-001-MOM,CAP-OM,OM-requestAttributeTransportationTypeChange,MOM observer integration,grpc,planned,"Verify HLA1516.1-OM-6_23-RTIAPI-001-MOM: When MOM service reporting is enabled, invocation of `requestAttributeTransportationTypeChange` shall be eligible for standard MOM service invocation reporting.",
TEST-HLA1516_1-OM-6_23-RTIAPI-001-MOM-REST,HLA1516.1-OM-6_23-RTIAPI-001-MOM,CAP-OM,OM-requestAttributeTransportationTypeChange,MOM observer integration,rest,planned,"Verify HLA1516.1-OM-6_23-RTIAPI-001-MOM: When MOM service reporting is enabled, invocation of `requestAttributeTransportationTypeChange` shall be eligible for standard MOM service invocation reporting.",
TEST-HLA1516_1-OM-6_25-RTIAPI-001-NATIVE,HLA1516.1-OM-6_25-RTIAPI-001,CAP-OM,OM-queryAttributeTransportationType,api conformance,native,planned,Verify HLA1516.1-OM-6_25-RTIAPI-001: RTI shall expose RTIambassador method `queryAttributeTransportationType` for the Query Attribute Transportation Type service.,"Signature: void queryAttributeTransportationType(ObjectInstanceHandle theObject, AttributeHandle theAttribute) throws AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_25-RTIAPI-001-GRPC,HLA1516.1-OM-6_25-RTIAPI-001,CAP-OM,OM-queryAttributeTransportationType,api conformance,grpc,planned,Verify HLA1516.1-OM-6_25-RTIAPI-001: RTI shall expose RTIambassador method `queryAttributeTransportationType` for the Query Attribute Transportation Type service.,"Signature: void queryAttributeTransportationType(ObjectInstanceHandle theObject, AttributeHandle theAttribute) throws AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_25-RTIAPI-001-REST,HLA1516.1-OM-6_25-RTIAPI-001,CAP-OM,OM-queryAttributeTransportationType,api conformance,rest,planned,Verify HLA1516.1-OM-6_25-RTIAPI-001: RTI shall expose RTIambassador method `queryAttributeTransportationType` for the Query Attribute Transportation Type service.,"Signature: void queryAttributeTransportationType(ObjectInstanceHandle theObject, AttributeHandle theAttribute) throws AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_25-RTIAPI-001-SIG-NATIVE,HLA1516.1-OM-6_25-RTIAPI-001-SIG,CAP-OM,OM-queryAttributeTransportationType,api conformance,native,planned,Verify HLA1516.1-OM-6_25-RTIAPI-001-SIG: `queryAttributeTransportationType` shall use return type `void` and supplied arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,"void queryAttributeTransportationType(ObjectInstanceHandle theObject, AttributeHandle theAttribute) throws AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_25-RTIAPI-001-SIG-GRPC,HLA1516.1-OM-6_25-RTIAPI-001-SIG,CAP-OM,OM-queryAttributeTransportationType,api conformance,grpc,planned,Verify HLA1516.1-OM-6_25-RTIAPI-001-SIG: `queryAttributeTransportationType` shall use return type `void` and supplied arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,"void queryAttributeTransportationType(ObjectInstanceHandle theObject, AttributeHandle theAttribute) throws AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_25-RTIAPI-001-SIG-REST,HLA1516.1-OM-6_25-RTIAPI-001-SIG,CAP-OM,OM-queryAttributeTransportationType,api conformance,rest,planned,Verify HLA1516.1-OM-6_25-RTIAPI-001-SIG: `queryAttributeTransportationType` shall use return type `void` and supplied arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,"void queryAttributeTransportationType(ObjectInstanceHandle theObject, AttributeHandle theAttribute) throws AttributeNotDefined, ObjectInstanceNotKnown, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError"
TEST-HLA1516_1-OM-6_25-RTIAPI-001-EXC-NATIVE,HLA1516.1-OM-6_25-RTIAPI-001-EXC,CAP-OM,OM-queryAttributeTransportationType,api conformance,native,planned,Verify HLA1516.1-OM-6_25-RTIAPI-001-EXC: `queryAttributeTransportationType` shall define and surface applicable exception conditions: AttributeNotDefined; ObjectInstanceNotKnown; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIin,
TEST-HLA1516_1-OM-6_25-RTIAPI-001-EXC-GRPC,HLA1516.1-OM-6_25-RTIAPI-001-EXC,CAP-OM,OM-queryAttributeTransportationType,api conformance,grpc,planned,Verify HLA1516.1-OM-6_25-RTIAPI-001-EXC: `queryAttributeTransportationType` shall define and surface applicable exception conditions: AttributeNotDefined; ObjectInstanceNotKnown; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIin,
