requirement_id,interface,method_name,python_name,document,section,section_ref,title,service_group,source_languages,source_overload_count,declared_exceptions,python_entry_point,implementation_status,verification_status,implementation_refs,positive_test_refs,negative_test_refs,artifact_refs,evidence,negative_expectation_count,negative_executed_count,verification_asset_id,known_gaps
REQ-RTI-TM-8_12-flushQueueRequest,RTIambassador,flushQueueRequest,flush_queue_request,IEEE 1516.1-2010 (2010 edition),8.12,IEEE 1516.1-2010 (2010 edition) §8.12,Flush Queue Request service,Time Management,cpp; java,2,FederateNotExecutionMember; InTimeAdvancingState; InvalidLogicalTime; LogicalTimeAlreadyPassed; NotConnected; RTIinternalError; RequestForTimeConstrainedPending; RequestForTimeRegulationPending; RestoreInProgress; SaveInProgress,hla2010_rti_python.backend.PythonRTIBackend._svc_flushQueueRequest,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_flushQueueRequest; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,10,0,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_14-enableAsynchronousDelivery,RTIambassador,enableAsynchronousDelivery,enable_asynchronous_delivery,IEEE 1516.1-2010 (2010 edition),8.14,IEEE 1516.1-2010 (2010 edition) §8.14,Enable Asynchronous Delivery service,Time Management,cpp; java,2,AsynchronousDeliveryAlreadyEnabled; FederateNotExecutionMember; NotConnected; RTIinternalError; RestoreInProgress; SaveInProgress,hla2010_rti_python.backend.PythonRTIBackend._svc_enableAsynchronousDelivery,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_enableAsynchronousDelivery; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,tests/verification/test_compliance_slice_v011.py,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,6,5,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_15-disableAsynchronousDelivery,RTIambassador,disableAsynchronousDelivery,disable_asynchronous_delivery,IEEE 1516.1-2010 (2010 edition),8.15,IEEE 1516.1-2010 (2010 edition) §8.15,Disable Asynchronous Delivery service,Time Management,cpp; java,2,AsynchronousDeliveryAlreadyDisabled; FederateNotExecutionMember; NotConnected; RTIinternalError; RestoreInProgress; SaveInProgress,hla2010_rti_python.backend.PythonRTIBackend._svc_disableAsynchronousDelivery,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_disableAsynchronousDelivery; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,tests/verification/test_compliance_slice_v011.py,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,6,5,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_16-queryGALT,RTIambassador,queryGALT,query_galt,IEEE 1516.1-2010 (2010 edition),8.16,IEEE 1516.1-2010 (2010 edition) §8.16,Query GALT service,Time Management,cpp; java,2,FederateNotExecutionMember; NotConnected; RTIinternalError; RestoreInProgress; SaveInProgress,hla2010_rti_python.backend.PythonRTIBackend._svc_queryGALT,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_queryGALT; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,5,0,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_17-queryLogicalTime,RTIambassador,queryLogicalTime,query_logical_time,IEEE 1516.1-2010 (2010 edition),8.17,IEEE 1516.1-2010 (2010 edition) §8.17,Query Logical Time service,Time Management,cpp; java,2,FederateNotExecutionMember; NotConnected; RTIinternalError; RestoreInProgress; SaveInProgress,hla2010_rti_python.backend.PythonRTIBackend._svc_queryLogicalTime,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_queryLogicalTime; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,tests/verification/test_compliance_slice_v011.py,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,5,1,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_18-queryLITS,RTIambassador,queryLITS,query_lits,IEEE 1516.1-2010 (2010 edition),8.18,IEEE 1516.1-2010 (2010 edition) §8.18,Query LITS service,Time Management,cpp; java,2,FederateNotExecutionMember; NotConnected; RTIinternalError; RestoreInProgress; SaveInProgress,hla2010_rti_python.backend.PythonRTIBackend._svc_queryLITS,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_queryLITS; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,tests/verification/test_compliance_slice_v011.py,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,5,1,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_19-modifyLookahead,RTIambassador,modifyLookahead,modify_lookahead,IEEE 1516.1-2010 (2010 edition),8.19,IEEE 1516.1-2010 (2010 edition) §8.19,Modify Lookahead service,Time Management,cpp; java,2,FederateNotExecutionMember; InTimeAdvancingState; InvalidLookahead; NotConnected; RTIinternalError; RestoreInProgress; SaveInProgress; TimeRegulationIsNotEnabled,hla2010_rti_python.backend.PythonRTIBackend._svc_modifyLookahead,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_modifyLookahead; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,tests/verification/test_compliance_slice_v011.py,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,8,4,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_2-enableTimeRegulation,RTIambassador,enableTimeRegulation,enable_time_regulation,IEEE 1516.1-2010 (2010 edition),8.2,IEEE 1516.1-2010 (2010 edition) §8.2,Enable Time Regulation service,Time Management,cpp; java,2,FederateNotExecutionMember; InTimeAdvancingState; InvalidLookahead; NotConnected; RTIinternalError; RequestForTimeRegulationPending; RestoreInProgress; SaveInProgress; TimeRegulationAlreadyEnabled,hla2010_rti_python.backend.PythonRTIBackend._svc_enableTimeRegulation,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_enableTimeRegulation; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,tests/verification/test_compliance_slice_v011.py,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,9,8,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_20-queryLookahead,RTIambassador,queryLookahead,query_lookahead,IEEE 1516.1-2010 (2010 edition),8.20,IEEE 1516.1-2010 (2010 edition) §8.20,Query Lookahead service,Time Management,cpp; java,2,FederateNotExecutionMember; NotConnected; RTIinternalError; RestoreInProgress; SaveInProgress; TimeRegulationIsNotEnabled,hla2010_rti_python.backend.PythonRTIBackend._svc_queryLookahead,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_queryLookahead; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,6,0,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_21-retract,RTIambassador,retract,retract,IEEE 1516.1-2010 (2010 edition),8.21,IEEE 1516.1-2010 (2010 edition) §8.21,Retract service,Time Management,cpp; java,2,FederateNotExecutionMember; InvalidMessageRetractionHandle; MessageCanNoLongerBeRetracted; NotConnected; RTIinternalError; RestoreInProgress; SaveInProgress; TimeRegulationIsNotEnabled,hla2010_rti_python.backend.PythonRTIBackend._svc_retract,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_retract; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py,8,0,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_23-changeAttributeOrderType,RTIambassador,changeAttributeOrderType,change_attribute_order_type,IEEE 1516.1-2010 (2010 edition),8.23,IEEE 1516.1-2010 (2010 edition) §8.23,Change Attribute Order Type service,Time Management,cpp; java,2,AttributeNotDefined; AttributeNotOwned; FederateNotExecutionMember; NotConnected; ObjectInstanceNotKnown; RTIinternalError; RestoreInProgress; SaveInProgress,hla2010_rti_python.backend.PythonRTIBackend._svc_changeAttributeOrderType,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_changeAttributeOrderType; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,tests/verification/test_compliance_slice_v011.py,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,8,7,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-TM-8_24-changeInteractionOrderType,RTIambassador,changeInteractionOrderType,change_interaction_order_type,IEEE 1516.1-2010 (2010 edition),8.24,IEEE 1516.1-2010 (2010 edition) §8.24,Change Interaction Order Type service,Time Management,cpp; java,2,FederateNotExecutionMember; InteractionClassNotDefined; InteractionClassNotPublished; NotConnected; RTIinternalError; RestoreInProgress; SaveInProgress,hla2010_rti_python.backend.PythonRTIBackend._svc_changeInteractionOrderType,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_changeInteractionOrderType; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,,analysis/compliance/service_conformance.json,tests/time/test_mom_mim_time_v10.py; tests/time/test_mom_mim_and_time_semantics_v010.py; tests/verification/test_compliance_slice_v011.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_time_ddm_extended.py,7,0,ASSET-TIME-MGMT-ORDERING,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
