packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,source_detail,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.2-XML-SCHEMA-ELEM-0791,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=attributeOwnershipDivestitureIfWanted; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'attributeOwnershipDivestitureIfWanted' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0792,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=cancelNegotiatedAttributeOwnershipDivestiture; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'cancelNegotiatedAttributeOwnershipDivestiture' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0793,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=cancelAttributeOwnershipAcquisition; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'cancelAttributeOwnershipAcquisition' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0794,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=confirmAttributeOwnershipAcquisitionCancellation; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'confirmAttributeOwnershipAcquisitionCancellation' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0795,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=queryAttributeOwnership; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'queryAttributeOwnership' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0796,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=informAttributeOwnership; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'informAttributeOwnership' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0797,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=isAttributeOwnedByFederate; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'isAttributeOwnedByFederate' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0798,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=enableTimeRegulation; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'enableTimeRegulation' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0799,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=timeRegulationEnabled; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'timeRegulationEnabled' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0800,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=disableTimeRegulation; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'disableTimeRegulation' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0801,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=enableTimeConstrained; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'enableTimeConstrained' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0802,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=timeConstrainedEnabled; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'timeConstrainedEnabled' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
HLA1516.2-XML-SCHEMA-ELEM-0803,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005;HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D/E,XML-SCHEMA-ELEMENTS,xsd_element_detail,schema=FDD; category=element; name=disableTimeConstrained; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,OMT/FDD/DIF XML processor shall recognize schema element 'disableTimeConstrained' in the FDD schema with declared type/reference as defined and occurrence bounds min=0 max=default.,XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.validation,hla_1516_omt_xml_detailed_requirements_v1_0.csv,"Current repo-native XML/schema tests validate family-level Annex D/E conformance and semantic round-trip behavior, but do not treat each imported XSD element or type as its own direct curated requirement."
