edition,requirement_id,source_document,clause,page,area,service_group,service_or_check,priority,closure_wave,requirement_text,normative_level,row_kind,parent_requirement_id,canonical_status,canonical_status_reason,owner_doc,primary_test_shard,primary_command,evidence_refs,boundary_note,source_trace_strength,repo_evidence_status,tags
2010,REQ-RTI-DM-5_2-publishObjectClassAttributes,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.2,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Publish Object Class Attributes service,,,Publish Object Class Attributes service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_publishObjectClassAttributes; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_invalid_attribute_publication_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_time_managed_declaration_independence_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_3-unpublishObjectClass,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.3,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Unpublish Object Class Attributes service,,,Unpublish Object Class Attributes service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_unpublishObjectClass; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_overload_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_overload_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_unpublish_rejection_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_3-unpublishObjectClassAttributes,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.3,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Unpublish Object Class Attributes service,,,Unpublish Object Class Attributes service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_unpublishObjectClassAttributes; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_unpublish_rejection_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_4-publishInteractionClass,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.4,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Publish Interaction Class service,,,Publish Interaction Class service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_publishInteractionClass; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_time_managed_declaration_independence_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_5-unpublishInteractionClass,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.5,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Unpublish Interaction Class service,,,Unpublish Interaction Class service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_unpublishInteractionClass; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_unpublish_rejection_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_6-subscribeObjectClassAttributes,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.6,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Subscribe Object Class Attributes service,,,Subscribe Object Class Attributes service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_subscribeObjectClassAttributes; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_time_managed_declaration_independence_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_6-subscribeObjectClassAttributesPassively,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.6,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Subscribe Object Class Attributes service,,,Subscribe Object Class Attributes service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_subscribeObjectClassAttributesPassively; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_overload_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_overload_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_7-unsubscribeObjectClass,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.7,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Unsubscribe Object Class Attributes service,,,Unsubscribe Object Class Attributes service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_unsubscribeObjectClass; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_overload_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_overload_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_7-unsubscribeObjectClassAttributes,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.7,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Unsubscribe Object Class Attributes service,,,Unsubscribe Object Class Attributes service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_unsubscribeObjectClassAttributes; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_8-subscribeInteractionClass,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.8,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Subscribe Interaction Class service,,,Subscribe Interaction Class service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_subscribeInteractionClass; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_time_managed_declaration_independence_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_8-subscribeInteractionClassPassively,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.8,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Subscribe Interaction Class service,,,Subscribe Interaction Class service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_subscribeInteractionClassPassively; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_overload_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_overload_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-DM-5_9-unsubscribeInteractionClass,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §5.9,,IEEE 1516.1-2010 (2010 edition),Declaration Management,Unsubscribe Interaction Class service,,,Unsubscribe Interaction Class service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_unsubscribeInteractionClass; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_object_management_backend_matrix.py; tests/scenarios/test_object_management_backend_matrix.py::test_python_backend_declaration_management_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_declaration_management_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_declaration_management_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:declaration-management
2010,REQ-RTI-FM-4_10-resignFederationExecution,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §4.10,,IEEE 1516.1-2010 (2010 edition),Federation Management,Resign Federation Execution service,,,Resign Federation Execution service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_resignFederationExecution; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_federation_lifecycle_backend_matrix.py; tests/scenarios/test_federation_management_backend_matrix.py; tests/scenarios/test_federation_management_backend_matrix.py::test_python_backend_resign_precondition_matrix; tests/scenarios/test_federation_management_backend_matrix.py::test_python_backend_resign_mom_cleanup_matrix; tests/scenarios/test_federation_management_backend_matrix.py::test_python_backend_resigned_federate_callback_silence_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_resign_precondition_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_resign_mom_cleanup_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_resigned_federate_callback_silence_matrix; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_resign_mom_cleanup_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_shared_resign_precondition_scenario_over_fedpro_route; tests/transport/test_grpc_transport_2025.py::test_2025_transport_server_runs_resigned_federate_callback_silence_scenario_over_fedpro_route; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:federation-management
2010,REQ-RTI-FM-4_11-registerFederationSynchronizationPoint,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §4.11,,IEEE 1516.1-2010 (2010 edition),Federation Management,Register Federation Synchronization Point service,,,Register Federation Synchronization Point service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_registerFederationSynchronizationPoint; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_federation_lifecycle_backend_matrix.py; tests/scenarios/test_federation_management_backend_matrix.py; tests/scenarios/test_federation_management_backend_matrix.py::test_python_backend_synchronization_matrix; tests/scenarios/test_federation_management_backend_matrix.py::test_python_backend_synchronization_registration_failure_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_synchronization_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_synchronization_registration_failure_matrix; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:federation-management
2010,REQ-RTI-FM-4_14-synchronizationPointAchieved,IEEE 1516.1-2010 (2010 edition),1516.1-2010 (2010 edition) §4.14,,IEEE 1516.1-2010 (2010 edition),Federation Management,Synchronization Point Achieved service,,,Synchronization Point Achieved service,,service-requirement,,pass,,,,,hla.backends.python1516e.backend.PythonRTIBackend._svc_synchronizationPointAchieved; packages/hla-backend-python1516e/src/hla.backends.python1516e/backend.py; tests/scenarios/test_federation_lifecycle_backend_matrix.py; tests/scenarios/test_federation_management_backend_matrix.py; tests/scenarios/test_federation_management_backend_matrix.py::test_python_backend_synchronization_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_synchronization_matrix; analysis/compliance/service_conformance.json,,,,document:ieee-1516-1-2010-2010-edition; service-group:federation-management
