requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.2-XML-SCHEMA-ELEM-0532,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'enableAttributeRelevanceAdvisorySwitch' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0532,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=enableAttributeRelevanceAdvisorySwitch; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,enableAttributeRelevanceAdvisorySwitch,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0533,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'disableAttributeRelevanceAdvisorySwitch' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0533,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=disableAttributeRelevanceAdvisorySwitch; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,disableAttributeRelevanceAdvisorySwitch,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0534,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'enableAttributeScopeAdvisorySwitch' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0534,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=enableAttributeScopeAdvisorySwitch; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,enableAttributeScopeAdvisorySwitch,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0535,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'disableAttributeScopeAdvisorySwitch' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0535,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=disableAttributeScopeAdvisorySwitch; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,disableAttributeScopeAdvisorySwitch,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0536,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'enableInteractionRelevanceAdvisorySwitch' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0536,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=enableInteractionRelevanceAdvisorySwitch; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,enableInteractionRelevanceAdvisorySwitch,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0537,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'disableInteractionRelevanceAdvisorySwitch' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0537,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=disableInteractionRelevanceAdvisorySwitch; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,disableInteractionRelevanceAdvisorySwitch,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0538,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'evokeCallback' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0538,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=evokeCallback; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,evokeCallback,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0539,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'evokeMultipleCallbacks' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0539,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=evokeMultipleCallbacks; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,evokeMultipleCallbacks,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0540,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'enableCallbacks' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0540,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=enableCallbacks; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,enableCallbacks,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0541,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'disableCallbacks' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0541,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=disableCallbacks; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,disableCallbacks,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0542,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'objectClass' in the DIF schema with declared type/reference as defined.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0542,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=objectClass; type_or_kind=; minOccurs=; maxOccurs=; ref_or_mixed=,objectClass,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0543,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'name' in the DIF schema with declared type/reference IdentifierType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0543,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=name; type_or_kind=IdentifierType; minOccurs=; maxOccurs=; ref_or_mixed=,name,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0544,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'sharing' in the DIF schema with declared type/reference sharingType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0544,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=sharing; type_or_kind=sharingType; minOccurs=0; maxOccurs=; ref_or_mixed=,sharing,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0545,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'semantics' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0545,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=semantics; type_or_kind=String; minOccurs=0; maxOccurs=; ref_or_mixed=,semantics,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0546,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'attribute' in the DIF schema with declared type/reference as defined.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0546,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=attribute; type_or_kind=; minOccurs=; maxOccurs=; ref_or_mixed=,attribute,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0547,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'name' in the DIF schema with declared type/reference IdentifierType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0547,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=name; type_or_kind=IdentifierType; minOccurs=; maxOccurs=; ref_or_mixed=,name,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0548,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'dataType' in the DIF schema with declared type/reference ReferenceType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0548,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=dataType; type_or_kind=ReferenceType; minOccurs=0; maxOccurs=; ref_or_mixed=,dataType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0549,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'updateType' in the DIF schema with declared type/reference updateType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0549,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=updateType; type_or_kind=updateType; minOccurs=0; maxOccurs=; ref_or_mixed=,updateType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0550,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'updateCondition' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0550,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=updateCondition; type_or_kind=String; minOccurs=0; maxOccurs=; ref_or_mixed=,updateCondition,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0551,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'ownership' in the DIF schema with declared type/reference ownershipType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0551,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=ownership; type_or_kind=ownershipType; minOccurs=0; maxOccurs=; ref_or_mixed=,ownership,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0552,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'sharing' in the DIF schema with declared type/reference sharingType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0552,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=sharing; type_or_kind=sharingType; minOccurs=0; maxOccurs=; ref_or_mixed=,sharing,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0553,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'dimensions' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0553,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=dimensions; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,dimensions,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0554,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'dimension' in the DIF schema with declared type/reference ReferenceType and occurrence bounds min=0 max=unbounded.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0554,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=dimension; type_or_kind=ReferenceType; minOccurs=0; maxOccurs=unbounded; ref_or_mixed=,dimension,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0555,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'transportation' in the DIF schema with declared type/reference ReferenceType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0555,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=transportation; type_or_kind=ReferenceType; minOccurs=0; maxOccurs=; ref_or_mixed=,transportation,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0556,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'order' in the DIF schema with declared type/reference orderType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0556,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=order; type_or_kind=orderType; minOccurs=0; maxOccurs=; ref_or_mixed=,order,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0557,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'semantics' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0557,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=semantics; type_or_kind=String; minOccurs=0; maxOccurs=; ref_or_mixed=,semantics,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
